scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,18000,40,4.0,1.0,15.974772407135145,4.451098190770395,0.08869354283895206,0.001104315713102804,998895684.2868973,36.71666666666667,36.71666666666667,3.56935257123442,1.0984839737626828,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,0,0,0,2863,3217,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P1,18000,40,4.0,1.0,15.974772407135145,4.451098190770395,0.08869354283895206,0.001104315713102804,998895684.2868973,36.71666666666667,36.71666666666667,3.56935257123442,1.0984839737626828,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,0,0,0,2863,3217,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P2,18000,40,4.0,1.0,16.51283836748987,7.408531821113407,0.052101418518571876,6.327636895766356e-05,999936723.6310422,36.576666666666675,36.575301778251124,3.6745692571562785,1.0544781232985452,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,80,0,0,2766,3234,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P3,18000,40,4.0,1.0,16.51283836748987,7.408531821113407,0.052101418518571876,6.327636895766356e-05,999936723.6310422,36.576666666666675,36.575301778251124,3.6745692571562785,1.0544781232985452,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,80,0,0,2766,3234,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P4,18000,40,4.0,1.0,18.427775970498892,11.789575626036388,0.011688906131152116,3.470552067045232e-09,999999996.5294479,36.27666666666668,36.26586201483363,3.902683657649251,1.2253476198342808,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,951,0,0,2169,2960,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P0,18001,40,4.0,1.0,16.402777653175036,5.480516601412205,0.05797918330803129,0.00041315310716903263,999586846.8928311,36.620000000000005,36.620000000000005,3.6584696254034923,0.917431791334192,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,0,0,0,2775,3305,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P1,18001,40,4.0,1.0,16.402777653175036,5.480516601412205,0.05797918330803129,0.00041315310716903263,999586846.8928311,36.620000000000005,36.620000000000005,3.6584696254034923,0.917431791334192,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,0,0,0,2775,3305,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P2,18001,40,4.0,1.0,16.513184628876623,6.161202008946528,0.046448318656125996,0.0002026936988235366,999797306.3011764,36.62,36.6194992865906,3.6480873344722733,0.904122737403891,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2772,3285,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P3,18001,40,4.0,1.0,16.513184628876623,6.161202008946528,0.046448318656125996,0.0002026936988235366,999797306.3011764,36.62,36.6194992865906,3.6480873344722733,0.904122737403891,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2772,3285,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P4,18001,40,4.0,1.0,16.402777653175036,5.480516601412205,0.05797918330803129,0.00041315310716903263,999586846.8928311,36.620000000000005,36.620000000000005,3.6584696254034923,0.917431791334192,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,0,0,0,2775,3305,1.7950080648050257,3.9719190337957833,False
