planner,episodes,outage,snr_db,ber_model,goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,collision_rate,mean_no_candidate_steps,max_no_candidate_steps
P0,100,0.21330122736024257,13.036115730667843,0.05747534718032145,942524652.8196787,31.151850576766446,31.12829018288767,2.734384509179045,0.6457142949327146,0.0,0.12,4
P1,100,0.10924914049962117,15.83788257833211,0.0030689873614242872,996931012.6385758,31.239712197191924,31.221149644515986,2.734384509179045,0.6457142949327146,0.0,0.17,4
P2,100,0.10328773456515986,15.764827313518156,0.003994411558547825,996005588.4414521,31.145306452039158,31.123565821711797,2.734384509179045,0.6457142949327146,0.0,0.13,6
P3,100,0.09756840058088712,15.811717258566901,0.0025255816156373157,997474418.3843627,31.153184281523576,31.132858838853643,2.611153382588916,0.5326628311545423,0.0,0.16,6
P4,100,0.08746813097671964,16.026879351626764,0.00045291729388620536,999547082.7061137,31.123830576766444,31.103312290650823,2.611153382588916,0.5326628311545423,0.0,0.14,6
