scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,12000,40,4.0,0.0,12.185071251670148,-45.43113812475079,0.17042637604091374,0.050167323459355075,949832676.5406449,38.04000000000003,38.037563612681595,2.46062754292929,0.44704082653264593,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,75,0,0,2582,3423,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P1,12000,40,4.0,0.0,12.185071251670148,-45.43113812475079,0.17042637604091374,0.050167323459355075,949832676.5406449,38.04000000000003,38.037563612681595,2.46062754292929,0.44704082653264593,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,75,0,0,2582,3423,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P2,12000,40,4.0,0.0,12.185071251670148,-45.43113812475079,0.17042637604091374,0.050167323459355075,949832676.5406449,38.04000000000003,38.037563612681595,2.46062754292929,0.44704082653264593,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,75,0,0,2582,3423,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P3,12000,40,4.0,0.0,12.185071251670148,-45.43113812475079,0.17042637604091374,0.050167323459355075,949832676.5406449,38.04000000000003,38.037563612681595,2.46062754292929,0.44704082653264593,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,75,0,0,2582,3423,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P4,12000,40,4.0,0.0,12.185071251670148,-45.43113812475079,0.17042637604091374,0.050167323459355075,949832676.5406449,38.04000000000003,38.037563612681595,2.46062754292929,0.44704082653264593,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,75,0,0,2582,3423,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P0,12001,40,4.0,0.0,12.753066150195595,-28.516334171523397,0.17046918338524428,0.05247532801065492,947524671.9893452,38.04000000000002,38.03908176190771,2.440928437207219,0.2761473068384419,inf,0,0,0,0,-1,inf,1,38,0,1,6080,47,0,0,2591,3442,1.621066885958316,3.849767745652082,False
following_lateral_offset,P1,12001,40,4.0,0.0,12.753066150195595,-28.516334171523397,0.17046918338524428,0.05247532801065492,947524671.9893452,38.04000000000002,38.03908176190771,2.440928437207219,0.2761473068384419,inf,0,0,0,0,-1,inf,1,38,0,1,6080,47,0,0,2591,3442,1.621066885958316,3.849767745652082,False
following_lateral_offset,P2,12001,40,4.0,0.0,12.365134656910547,-37.488013337881945,0.1704691972060544,0.05257154342072815,947428456.5792719,38.04000000000001,38.038660326655084,2.458383545254905,0.35669690284199923,inf,0,0,0,0,-1,inf,1,38,0,1,6080,69,0,0,2537,3474,1.621066885958316,3.849767745652082,False
following_lateral_offset,P3,12001,40,4.0,0.0,12.365134656910547,-37.488013337881945,0.1704691972060544,0.05257154342072815,947428456.5792719,38.04000000000001,38.038660326655084,2.458383545254905,0.3587061676145744,inf,0,0,0,0,-1,inf,1,38,0,1,6080,69,0,0,2537,3474,1.621066885958316,3.849767745652082,False
following_lateral_offset,P4,12001,40,4.0,0.0,12.753066150195595,-28.516334171523397,0.17046918338524428,0.05247532801065492,947524671.9893452,38.04000000000002,38.03908176190771,2.440928437207219,0.2761473068384419,inf,0,0,0,0,-1,inf,1,38,0,1,6080,47,0,0,2591,3442,1.621066885958316,3.849767745652082,False
following_lateral_offset,P0,12002,40,4.0,0.0,13.158890529346758,-33.927269568632695,0.16464529538938316,0.043103117843063074,956896882.1569369,38.040000000000006,38.03952727382731,2.4258130135064953,0.28043792425168884,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,2435,3622,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P1,12002,40,4.0,0.0,13.158890529346758,-33.927269568632695,0.16464529538938316,0.043103117843063074,956896882.1569369,38.040000000000006,38.03952727382731,2.4258130135064953,0.28043792425168884,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,2435,3622,1.6801316419628702,3.8251668060312,False
