planner,episodes,outage,snr_db,ber_model,goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,collision_rate,mean_no_candidate_steps,max_no_candidate_steps
P0,100,0.22041778087662575,12.764367167206931,0.06372280555383743,936277194.4461626,31.95496057676644,31.931494842506705,1.9744754921037702,0.0,0.02,0.02,1
P1,100,0.11638781565476825,15.644827155131344,0.009439291269403453,990560708.7305967,32.111095530525255,32.09261711094721,1.2279966169091963,0.0,0.2,0.17,4
P2,100,0.12251706717750904,15.408175441706156,0.009988667321755264,990011332.6782448,31.95448645203915,31.93327565181656,1.82563820703723,0.0,0.01,0.01,1
P3,100,0.11510672414009573,15.418975964063245,0.00990339658651496,990096603.413485,31.957564281523574,31.937516087219816,2.0121004684415484,0.007265988541581954,0.0,0.02,1
P4,100,0.10518057545849174,15.626771070285212,0.006905138786465671,993094861.2135342,31.936973910099773,31.9173368520942,2.0142542380705377,0.008565239966434227,0.0,0.02,1
