scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,15000,40,4.0,2.0,17.41814571787802,14.991052726859039,0.010619880244373518,2.8967854955913445e-16,999999999.9999996,34.78,34.78,5.404479623423516,2.42841592796606,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2779,3301,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P1,15000,40,4.0,2.0,18.896345466068592,16.137508032910766,0.005430416208246884,2.069279258288876e-20,1000000000.0,34.693333333333335,34.68681560599328,5.411407645346951,2.407726382940358,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,365,0,0,2472,3243,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P2,15000,40,4.0,2.0,18.37221455335091,16.137508032910766,0.006313067449214305,2.0692793210392116e-20,1000000000.0,34.69333333333333,34.689417536543075,5.443032780245622,2.407726382940358,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,223,0,0,2572,3285,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P3,15000,40,4.0,2.0,18.03478264665053,16.137508032910766,0.007493070090069715,2.1355959334872634e-20,1000000000.0,34.79666666666665,34.79349688257909,5.350528601320767,2.42841592796606,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,144,0,0,2670,3266,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P4,15000,40,4.0,2.0,18.03478264665053,16.137508032910766,0.007493070090069715,2.1355959334872634e-20,1000000000.0,34.79666666666665,34.79349688257909,5.350528601320767,2.42841592796606,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,144,0,0,2670,3266,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P0,15001,40,4.0,2.0,17.301821111796396,14.270899809234331,0.011682561808521733,3.347475558325027e-14,999999999.9999664,35.06666666666668,35.06666666666668,5.1281358969685735,2.36397733650523,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2787,3293,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P1,15001,40,4.0,2.0,18.28665756005912,16.137508032910766,0.0067643328792766745,2.0785554627273315e-20,1000000000.0,34.98000000000002,34.97543626160515,5.154608716553723,2.361384711293582,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,225,0,0,2586,3269,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P2,15001,40,4.0,2.0,18.2861153581037,16.137508032910766,0.006765006051033551,2.0785554627273315e-20,1000000000.0,34.99166666666668,34.987095121290196,5.143149211574031,2.3086742259816693,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,226,0,0,2589,3265,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P3,15001,40,4.0,2.0,17.301821111796396,14.270899809234331,0.011682561808521733,3.347475558325027e-14,999999999.9999664,35.06666666666668,35.06666666666668,5.1281358969685735,2.36397733650523,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2787,3293,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P4,15001,40,4.0,2.0,18.2861153581037,16.137508032910766,0.006765006051033551,2.0785554627273315e-20,1000000000.0,34.99166666666668,34.987095121290196,5.143149211574031,2.3086742259816693,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,226,0,0,2589,3265,1.7747964430522565,3.958504685998777,False
