scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,12000,40,4.0,1.0,20.83375652426418,16.001791007316,0.004149036220988994,7.636400952429462e-20,1000000000.0,35.530000000000015,35.51506804270613,4.504638975335733,1.6608472073737108,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1692,0,0,1575,2813,1.6338930626009247,3.8139706020221453,False
following_lateral_offset,P1,12000,40,4.0,1.0,20.77170426545002,16.001791007316,0.0041751839679642815,7.636400952429468e-20,1000000000.0,35.23,35.21459765522785,4.799936892378922,1.9898940288616405,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1737,0,0,1492,2851,1.6338930626009247,3.8139706020221453,False
following_lateral_offset,P2,12000,40,4.0,1.0,20.829701095405255,16.001791007316,0.004149433399499229,7.636400952429462e-20,1000000000.0,35.50833333333335,35.49340732234025,4.526253184928109,1.6842687644048757,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1692,0,0,1572,2816,1.6338930626009247,3.8139706020221453,False
following_lateral_offset,P3,12000,40,4.0,1.0,20.83375652426418,16.001791007316,0.004149036220988994,7.636400952429462e-20,1000000000.0,35.530000000000015,35.51506804270613,4.504638975335733,1.6608472073737108,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1692,0,0,1575,2813,1.6338930626009247,3.8139706020221453,False
following_lateral_offset,P4,12000,40,4.0,1.0,20.821111324787708,16.001791007316,0.004150557004259483,7.636400952429462e-20,1000000000.0,35.48333333333334,35.46841750557326,4.551215846006599,1.7139132709700404,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1691,0,0,1569,2820,1.6338930626009247,3.8139706020221453,False
following_lateral_offset,P0,12001,40,4.0,1.0,16.487041473920925,8.009813989935324,0.047690307119655384,2.763126798819562e-05,999972368.7320118,36.34,36.34,3.9186222068477043,1.3189610519506483,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,2792,3288,1.621066885958315,3.849767745652079,False
following_lateral_offset,P1,12001,40,4.0,1.0,16.487041473920925,8.009813989935324,0.047690307119655384,2.763126798819562e-05,999972368.7320118,36.34,36.34,3.9186222068477043,1.3189610519506483,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,2792,3288,1.621066885958315,3.849767745652079,False
following_lateral_offset,P2,12001,40,4.0,1.0,16.499257607672167,8.089226080443488,0.04683768306693621,2.4514150494237484e-05,999975485.8495058,36.330000000000005,36.330000000000005,3.927963849120809,1.3235065064961022,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,2791,3289,1.621066885958315,3.849767745652079,False
following_lateral_offset,P3,12001,40,4.0,1.0,16.603904282060462,8.990903912733355,0.03856253076093399,5.393997086141083e-06,999994606.0029138,36.21000000000001,36.21000000000001,4.04030939409347,1.4293877687102012,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,2775,3305,1.621066885958315,3.849767745652079,False
following_lateral_offset,P4,12001,40,4.0,1.0,20.47518867486354,16.001791007316,0.004189416455613652,7.636400952429453e-20,1000000000.0,35.53833333333333,35.52614537425285,4.519192740528145,1.828044108597621,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,1410,0,0,1818,2852,1.621066885958315,3.849767745652079,False
