scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,15000,40,4.0,2.5,17.490134530930522,15.979088100393318,0.009493720900813374,1.235346928436668e-19,1000000000.0,34.23333333333333,34.23333333333333,5.934175970127994,2.6267315968593787,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2734,3346,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P1,15000,40,4.0,2.5,18.046314308715907,16.137508032910766,0.00741025133939284,2.078750169233398e-20,1000000000.0,34.216666666666676,34.213452072834265,5.916425014546601,2.6615736396791347,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,144,0,0,2614,3322,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P2,15000,40,4.0,2.5,18.32641280058069,16.137508032910766,0.006413614116230965,2.077725615226219e-20,1000000000.0,34.173333333333346,34.16938882928532,5.951549795357343,2.6267315968593787,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,223,0,0,2536,3321,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P3,15000,40,4.0,2.5,17.490134530930522,15.979088100393318,0.009493720900813374,1.235346928436668e-19,1000000000.0,34.23333333333333,34.23333333333333,5.934175970127994,2.6267315968593787,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2734,3346,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P4,15000,40,4.0,2.5,18.044255320810503,16.137508032910766,0.007421496354454146,2.0790473917665313e-20,1000000000.0,34.23333333333335,34.230106008941014,5.9001492543835266,2.6267315968593787,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,144,0,0,2623,3313,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P0,15001,40,4.0,2.5,17.458237790656607,15.463652636696477,0.009862015243332979,7.51148334139178e-18,1000000000.0,34.54833333333334,34.54833333333334,5.628558380655244,2.582185872024135,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2771,3309,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P1,15001,40,4.0,2.5,17.420187697974306,15.219607317011976,0.010181225630221202,5.0530770824600983e-17,1000000000.0,34.67333333333334,34.67333333333334,5.507574582134836,2.6170444817145952,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2812,3268,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P2,15001,40,4.0,2.5,19.08813719955578,16.137508032910766,0.0052247860001140255,2.0773435210918492e-20,1000000000.0,34.31200000000001,34.30436768274991,5.774412387697791,2.582185872024135,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,474,0,0,2332,3274,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P3,15001,40,4.0,2.5,17.458237790656607,15.463652636696477,0.009862015243332979,7.51148334139178e-18,1000000000.0,34.54833333333334,34.54833333333334,5.628558380655244,2.582185872024135,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2771,3309,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P4,15001,40,4.0,2.5,17.461866982683475,15.488259700398737,0.009831801072077432,6.164424520442892e-18,1000000000.0,34.53500000000001,34.53500000000001,5.641473654994756,2.582185872024135,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2768,3312,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P0,15002,40,4.0,2.5,17.37892294108614,15.888597280717363,0.009867097895484938,2.4238125295588527e-19,1000000000.0,34.11166666666667,34.1111886568078,6.0561221596431,2.655263110820702,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,31,0,0,2590,3459,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P1,15002,40,4.0,2.5,18.083671433305703,16.137508032910766,0.007338500317861607,2.8810118218350116e-20,1000000000.0,33.92999999999999,33.92592302573087,6.191657967705619,2.6677036337828492,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,215,0,0,2393,3472,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P2,15002,40,4.0,2.5,18.078191552217497,16.137508032910766,0.007348581068490409,2.880941923859708e-20,1000000000.0,33.92333333333333,33.919257944537286,6.198032154338696,2.655263110820702,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,216,0,0,2399,3465,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P3,15002,40,4.0,2.5,17.37892294108614,15.888597280717363,0.009867097895484938,2.4238125295588527e-19,1000000000.0,34.11166666666667,34.1111886568078,6.0561221596431,2.655263110820702,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,31,0,0,2590,3459,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P4,15002,40,4.0,2.5,18.078360270027844,16.137508032910766,0.007348379951289416,2.880941923859708e-20,1000000000.0,33.94,33.93591435804904,6.181578335215381,2.655263110820702,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,216,0,0,2403,3461,1.9265213423358187,4.295468048218329,False
