scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,15000,40,4.0,1.5,19.399524341469384,16.001791007316,0.005007742516968089,7.650710001613098e-20,1000000000.0,34.953333333333354,34.938795282109695,5.146103649583535,2.238187457386533,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1178,0,0,1957,2945,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P1,15000,40,4.0,1.5,19.383632582212915,16.001791007316,0.005020081926654036,7.650710001610038e-20,1000000000.0,34.92000000000001,34.90547382555412,5.179146104203257,2.257740695377564,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1176,0,0,1948,2956,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P2,15000,40,4.0,1.5,19.40097679872923,16.001791007316,0.005002660847929566,7.650710001593218e-20,1000000000.0,34.94000000000002,34.92549549384644,5.159022078628604,2.209505531706249,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1177,0,0,1948,2955,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P3,15000,40,4.0,1.5,19.399267929562633,16.001791007316,0.005008541353930123,7.65071000162025e-20,1000000000.0,34.960000000000015,34.94545582690408,5.139604873473763,2.238187457386533,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1178,0,0,1957,2945,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P4,15000,40,4.0,1.5,19.865549316863593,16.001791007316,0.004527365251579478,7.650710001561472e-20,1000000000.0,34.861666666666686,34.851171866333125,5.205190574379069,2.2726941075386247,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1191,0,0,1962,2927,1.6048957577899443,3.7007883893794515,False
following_lateral_offset,P0,15001,40,4.0,1.5,17.145730167255646,12.943041524583183,0.014522735549538321,3.72747164881007e-11,999999999.9627253,35.55999999999998,35.55954178240245,4.651975007582437,1.8394561668985439,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2812,3241,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P1,15001,40,4.0,1.5,16.990003544189875,12.112561959114561,0.017499366061930484,1.1535179115418063e-09,999999998.846482,35.57999999999999,35.57954176677745,4.64086932277676,1.8552678695886016,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2813,3240,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P2,15001,40,4.0,1.5,18.20289526679365,16.001791007316,0.006883254609129796,6.612931241659842e-20,1000000000.0,35.47666666666666,35.47201053202215,4.6710921937417265,1.8552678695886016,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,264,0,0,2593,3223,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P3,15001,40,4.0,1.5,16.990003544189875,12.112561959114561,0.017499366061930484,1.1535179115418063e-09,999999998.846482,35.57999999999999,35.57954176677745,4.64086932277676,1.8552678695886016,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2813,3240,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P4,15001,40,4.0,1.5,18.202453523960724,16.001791007316,0.006883947987235949,6.612931241659842e-20,1000000000.0,35.48333333333333,35.478673603927554,4.6645797000179146,1.8552678695886016,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,264,0,0,2596,3220,1.7747964430522565,3.958504685998777,False
following_lateral_offset,P0,15002,40,4.0,1.5,17.21952953004422,13.841499327766925,0.012592716656000955,4.079216187113764e-13,999999999.9995921,35.313333333333325,35.31287530844409,4.888066637092619,1.8246854417272957,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2680,3373,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P1,15002,40,4.0,1.5,17.21952953004422,13.841499327766925,0.012592716656000955,4.079216187113764e-13,999999999.9995921,35.313333333333325,35.31287530844409,4.888066637092619,1.8246854417272957,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2680,3373,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P2,15002,40,4.0,1.5,12.06605297391408,2.4774554822995647,0.29710013526656853,0.008306623069485309,991693376.9305147,35.559999999999995,35.54296562402786,4.897452081923099,1.9294764585727737,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1366,0,0,1796,2918,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P3,15002,40,4.0,1.5,12.06605297391408,2.4774554822995647,0.29710013526656853,0.008306623069485309,991693376.9305147,35.559999999999995,35.54296562402786,4.897452081923099,1.9294764585727737,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1366,0,0,1796,2918,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P4,15002,40,4.0,1.5,18.667114485915295,16.001791007316,0.0066814905249581915,6.61354864780147e-20,1000000000.0,35.146666666666675,35.13222900771958,4.967911070633454,1.8246854417272957,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,426,0,0,2355,3299,1.9265213423358187,4.295468048218329,False
following_lateral_offset,P0,15003,40,4.0,1.5,17.14121350858179,12.779586491042295,0.014833462387691227,7.688652171111228e-11,999999999.9231136,35.59999999999997,35.599541751152444,4.613794144926656,1.7783629916075665,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2793,3260,1.6701978024952804,3.841872605197352,False
following_lateral_offset,P1,15003,40,4.0,1.5,17.14121350858179,12.779586491042295,0.014833462387691227,7.688652171111228e-11,999999999.9231136,35.59999999999997,35.599541751152444,4.613794144926656,1.7783629916075665,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,27,0,0,2793,3260,1.6701978024952804,3.841872605197352,False
following_lateral_offset,P2,15003,40,4.0,1.5,17.86032724454182,16.001791007316,0.008028196296103745,9.845353298979402e-20,1000000000.0,35.46333333333332,35.45977518326672,4.702500822785317,1.7783629916075665,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,172,0,0,2642,3266,1.6701978024952804,3.841872605197352,False
following_lateral_offset,P3,15003,40,4.0,1.5,17.27388741569654,13.478326273144422,0.012867824198798505,2.815103861104313e-12,999999999.997185,35.48666666666663,35.485665052432196,4.716203810981692,1.7783629916075665,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,51,0,0,2742,3287,1.6701978024952804,3.841872605197352,False
following_lateral_offset,P4,15003,40,4.0,1.5,20.862282661231696,16.001791007316,0.004204727030326647,7.650667914844481e-20,1000000000.0,35.39666666666669,35.38118932751936,4.633467773683826,1.8260213100849136,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1744,0,0,1673,2663,1.6701978024952804,3.841872605197352,False
following_lateral_offset,P0,15004,40,4.0,1.5,8.542633949348431,-17.086570364172353,0.36638011256493974,0.09996601747434122,900033982.5256588,35.993333333333354,35.977896398391614,4.694616027822455,2.649831898322713,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1760,0,0,1619,2701,1.71174035314294,3.920100192830295,False
following_lateral_offset,P1,15004,40,4.0,1.5,8.542633949348431,-17.086570364172353,0.36638011256493974,0.09996601747434122,900033982.5256588,35.993333333333354,35.977896398391614,4.694616027822455,2.649831898322713,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1760,0,0,1619,2701,1.71174035314294,3.920100192830295,False
following_lateral_offset,P2,15004,40,4.0,1.5,8.557241898827812,-16.98641132262738,0.3663796629461972,0.09986894957723999,900131050.42276,35.98000000000001,35.96456666459915,4.705838886074142,2.721532913677679,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1758,0,0,1619,2703,1.71174035314294,3.920100192830295,False
following_lateral_offset,P3,15004,40,4.0,1.5,8.557241898827812,-16.98641132262738,0.3663796629461972,0.09986894957723999,900131050.42276,35.98000000000001,35.96456666459915,4.705838886074142,2.721532913677679,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1758,0,0,1619,2703,1.71174035314294,3.920100192830295,False
