scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,18000,40,4.0,0.5,14.41892350240127,-7.770152348760433,0.15586678133646328,0.03689106131189947,963108938.6881006,37.39000000000002,37.38903826378947,2.986921394606425,0.758644959928891,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,48,0,0,2761,3271,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P1,18000,40,4.0,0.5,14.41892350240127,-7.770152348760433,0.15586678133646328,0.03689106131189947,963108938.6881006,37.39000000000002,37.38903826378947,2.986921394606425,0.758644959928891,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,48,0,0,2761,3271,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P2,18000,40,4.0,0.5,16.287420891204114,8.084676509165362,0.054836608485997806,2.8740252240880895e-05,999971259.7477592,37.23000000000002,37.22626312247929,3.0311286465292815,0.7607552054123973,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,172,0,0,2586,3322,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P3,18000,40,4.0,0.5,15.959332300857245,6.686145162870698,0.08492561304591875,0.0002738248252481986,999726175.1747519,37.230000000000025,37.227807927750945,3.0496172195343143,0.8006121016435782,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,120,0,0,2630,3330,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P4,18000,40,4.0,0.5,16.12490780386909,7.388775248404237,0.06600654169980491,7.966572704458448e-05,999920334.2729553,37.23000000000002,37.22751842539923,3.0396641511798608,0.8006121016435782,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,140,0,0,2610,3330,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P0,18001,40,4.0,0.5,13.895537940998588,-32.279390582501215,0.13351056777999246,0.03502817707496423,964971822.9250358,37.53,37.5275896013077,2.883840183236777,0.6178325221694607,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,75,0,0,2815,3190,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P1,18001,40,4.0,0.5,13.895537940998588,-32.279390582501215,0.13351056777999246,0.03502817707496423,964971822.9250358,37.53,37.5275896013077,2.883840183236777,0.6178325221694607,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,75,0,0,2815,3190,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P2,18001,40,4.0,0.5,14.59800111651705,-21.5544547986837,0.12441460414298397,0.02732211977387966,972677880.2261204,37.53,37.528989352249695,2.841178040895247,0.569226034679901,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,49,0,0,2860,3171,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P3,18001,40,4.0,0.5,14.59800111651705,-21.5544547986837,0.12441460414298397,0.02732211977387966,972677880.2261204,37.53,37.528989352249695,2.841178040895247,0.569226034679901,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,49,0,0,2860,3171,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P4,18001,40,4.0,0.5,13.895537940998588,-32.279390582501215,0.13351056777999246,0.03502817707496423,964971822.9250358,37.53,37.5275896013077,2.883840183236777,0.6178325221694607,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,75,0,0,2815,3190,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P0,18002,40,4.0,0.5,14.956153645333165,-6.952248692720094,0.13375333258049976,0.023676023932752692,976323976.0672474,37.370000000000026,37.36948985014696,2.9933898213018866,0.6840476309547536,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2838,3219,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P1,18002,40,4.0,0.5,14.956153645333165,-6.952248692720094,0.13375333258049976,0.023676023932752692,976323976.0672474,37.370000000000026,37.36948985014696,2.9933898213018866,0.6840476309547536,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2838,3219,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P2,18002,40,4.0,0.5,16.826565557306598,10.83055714547464,0.024146569815716723,7.913773838062784e-08,999999920.8622615,37.14000000000002,37.1335353422374,3.0942855672673844,0.7982674672863601,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,223,0,0,2603,3254,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P3,18002,40,4.0,0.5,16.0972720582926,1.7363968578254045,0.07355052538700517,0.0037362096588590674,996263790.341141,37.230000000000025,37.227854443541325,3.0494381328234073,0.7336901902897173,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,122,0,0,2691,3267,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P4,18002,40,4.0,0.5,16.23114682051541,2.6295779885592836,0.06176851391917061,0.0020101955175210544,997989804.4824791,37.23000000000002,37.22747927689438,3.038018207176762,0.7336901902897173,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,145,0,0,2669,3266,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P0,18003,40,4.0,0.5,14.665907819268199,-6.940190670421483,0.14487725812450075,0.02936303614136763,970636963.8586323,37.38999999999999,37.38948276013297,2.9751688933801472,0.7487830793671975,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2737,3320,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P1,18003,40,4.0,0.5,14.665907819268199,-6.940190670421483,0.14487725812450075,0.02936303614136763,970636963.8586323,37.38999999999999,37.38948276013297,2.9751688933801472,0.7487830793671975,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,23,0,0,2737,3320,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P2,18003,40,4.0,0.5,15.108204408883262,-5.824974872512293,0.12444606906103857,0.024550158443042883,975449841.5569572,37.269999999999996,37.26793749643365,3.0759679035760485,0.8015912626127104,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,99,0,0,2640,3341,1.6394513936587685,3.82054074762055,False
