scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,9000,40,4.0,0.5,13.496793081996078,-23.05600199298692,0.16263862323598735,0.04378017420421422,956219825.7957859,37.94000000000001,37.93952632039643,2.5066060991497876,0.34494521249390964,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,1333,4724,1.8225331140428995,4.157889384919348,False
following_lateral_offset,P1,9000,40,4.0,0.5,13.496793081996078,-23.05600199298692,0.16263862323598735,0.04378017420421422,956219825.7957859,37.94000000000001,37.93952632039643,2.5066060991497876,0.34494521249390964,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,1333,4724,1.8225331140428995,4.157889384919348,False
following_lateral_offset,P2,9000,40,4.0,0.5,13.496793081996078,-23.05600199298692,0.16263862323598735,0.04378017420421422,956219825.7957859,37.94000000000001,37.93952632039643,2.5066060991497876,0.34494521249390964,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,1333,4724,1.8225331140428995,4.157889384919348,False
following_lateral_offset,P3,9000,40,4.0,0.5,13.656564114278272,-16.66516070169913,0.16263851760094977,0.04357535172945062,956424648.2705494,37.94000000000001,37.93952632039643,2.5066060991497876,0.302680430267462,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,1333,4724,1.8225331140428995,4.157889384919348,False
following_lateral_offset,P4,9000,40,4.0,0.5,13.496793081996078,-23.05600199298692,0.16263862323598735,0.04378017420421422,956219825.7957859,37.94000000000001,37.93952632039643,2.5066060991497876,0.34494521249390964,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,23,0,0,1333,4724,1.8225331140428995,4.157889384919348,False
following_lateral_offset,P0,9001,40,4.0,0.5,14.087670626257403,-11.725634296180818,0.16844782111627163,0.03921970113860658,960780298.8613933,37.63000000000002,37.63000000000002,2.7526169366622595,0.6278095428609428,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,1062,5018,1.8669593561435256,4.219168712727196,False
following_lateral_offset,P1,9001,40,4.0,0.5,14.087670626257403,-11.725634296180818,0.16844782111627163,0.03921970113860658,960780298.8613933,37.63000000000002,37.63000000000002,2.7526169366622595,0.6278095428609428,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,1062,5018,1.8669593561435256,4.219168712727196,False
following_lateral_offset,P2,9001,40,4.0,0.5,14.705307850917881,-8.66650296484238,0.1361028451822651,0.029329985136064773,970670014.8639352,37.63000000000002,37.62868802346579,2.7177641714669347,0.5957918974355088,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,81,0,0,988,5011,1.8669593561435256,4.219168712727196,False
following_lateral_offset,P3,9001,40,4.0,0.5,14.300340141251425,-10.724146198109363,0.15816598146970423,0.03620350764059636,963796492.3594036,37.63000000000001,37.62954709800835,2.741246625492592,0.6171483554938043,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,27,0,0,1039,5014,1.8669593561435256,4.219168712727196,False
following_lateral_offset,P4,9001,40,4.0,0.5,15.398924815009043,1.1818503712317465,0.12474786468588614,0.006629829168129724,993370170.8318703,37.60000000000002,37.59759785174689,2.7064252281125123,0.616098845180983,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,143,0,0,922,5015,1.8669593561435256,4.219168712727196,False
following_lateral_offset,P0,9002,40,4.0,0.5,13.851387424001,-17.412928624914585,0.16621964306093764,0.041479320475394335,958520679.5246058,37.820000000000014,37.820000000000014,2.5908299828433234,0.3758571571457078,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,1202,4878,1.8277397465175511,4.094309413166095,False
following_lateral_offset,P1,9002,40,4.0,0.5,13.851387424001,-17.412928624914585,0.16621964306093764,0.041479320475394335,958520679.5246058,37.820000000000014,37.820000000000014,2.5908299828433234,0.3758571571457078,inf,0,0,0,0,-1,inf,0,-1,0,0,6080,0,0,0,1202,4878,1.8277397465175511,4.094309413166095,False
