planner,episodes,outage,snr_db,ber_model,goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,collision_rate,mean_no_candidate_steps,max_no_candidate_steps
P0,100,0.22043994935522554,12.857548439827028,0.06389123468740873,936108765.3125912,31.876337243433124,31.852720479688106,2.2239584205160368,0.1298809642880849,0.0,0.07,2
P1,100,0.1162398403265351,15.491288059040928,0.009607271963737934,990392728.036262,31.896466099981126,31.877733255591227,2.140274676563854,0.1298809642880849,0.0,0.07,2
P2,100,0.10952424191447159,15.66734628943487,0.006424284660977046,993575715.339023,31.854186431076744,31.833654454601238,2.2239584205160368,0.1298809642880849,0.0,0.07,2
P3,100,0.10981441493980228,15.624803345794152,0.0071352575168373115,992864742.4831626,31.859802628390756,31.840952791275424,2.2239584205160368,0.1311801366484372,0.0,0.07,2
P4,100,0.10667643151350507,15.658057135077438,0.007415466076530259,992584533.9234697,31.86128724343312,31.841610260902684,2.2239584205160368,0.1298809642880849,0.0,0.07,2
