planner,episodes,outage,snr_db,ber_model,goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,collision_rate,mean_no_candidate_steps,max_no_candidate_steps
P0,100,0.19176821970090896,13.185587996144008,0.05434766182874361,945652338.1712564,30.32407057676646,30.29990905648374,4.585786376526983,1.897603700463589,0.0,0.0,0
P1,100,0.08696314225095957,15.836889658849703,6.164350300448761e-05,999938356.4969956,30.272684453735938,30.253292301115472,4.734635750629653,2.010857157145708,0.0,0.0,0
P2,100,0.07999722101784312,15.967401506065128,5.303559765891462e-05,999946964.4023411,30.318569638349363,30.298113564420905,4.585786376526983,1.897603700463589,0.0,0.0,0
P3,100,0.08155711879161806,15.888797299266296,5.4017111136360424e-05,999945982.8888637,30.321913158296866,30.303081153472025,4.585786376526983,1.897603700463589,0.0,0.0,0
P4,100,0.07995522211694053,15.96371693962659,5.340295359626862e-05,999946597.0464038,30.316150576766457,30.29581522814591,4.607763523786834,1.9451054004711903,0.0,0.0,0
