scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,12000,40,4.0,3.0,17.58306039735361,15.955033514959908,0.009200076936338609,1.4520912095786958e-19,1000000000.0,34.250000000000014,34.250000000000014,5.91798107465712,2.9008166309482015,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2832,3248,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P1,12000,40,4.0,3.0,17.59071921072917,16.005165608767207,0.009139123774646232,9.968366526383248e-20,1000000000.0,34.21500000000002,34.21500000000002,5.951993363571552,2.9415674535524996,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2820,3260,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P2,12000,40,4.0,3.0,17.587161822007687,15.998093020529932,0.009168341645822633,1.063678351608332e-19,1000000000.0,34.22000000000001,34.22000000000001,5.947133763419136,2.9008166309482015,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2827,3253,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P3,12000,40,4.0,3.0,17.58306039735361,15.955033514959908,0.009200076936338609,1.4520912095786958e-19,1000000000.0,34.250000000000014,34.250000000000014,5.91798107465712,2.9008166309482015,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2832,3248,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P4,12000,40,4.0,3.0,17.589413718851603,16.005165608767207,0.009153412516406109,1.0060283022436236e-19,1000000000.0,34.21500000000002,34.21500000000002,5.951993363571552,2.9008166309482015,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2825,3255,1.6338930626009258,3.8139706020221498,False
following_lateral_offset,P0,12001,40,4.0,3.0,17.56533516827946,15.787670824497205,0.009555890038440696,7.009998399773365e-19,1000000000.0,34.36000000000001,34.36000000000001,5.811161673882419,2.677533183644809,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2875,3205,1.621066885958316,3.849767745652082,False
following_lateral_offset,P1,12001,40,4.0,3.0,17.575673422805163,15.792968558028894,0.00945173311529435,5.792755399781602e-19,1000000000.0,34.35666666666666,34.35666666666666,5.814396882834123,2.7188335334934934,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2867,3213,1.621066885958316,3.849767745652082,False
following_lateral_offset,P2,12001,40,4.0,3.0,17.558529219225395,15.7284293457042,0.009614158795197239,1.1221981037500738e-18,1000000000.0,34.39666666666667,34.39666666666667,5.775581740781133,2.677533183644809,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2885,3195,1.621066885958316,3.849767745652082,False
following_lateral_offset,P3,12001,40,4.0,3.0,17.56533516827946,15.787670824497205,0.009555890038440696,7.009998399773365e-19,1000000000.0,34.36000000000001,34.36000000000001,5.811161673882419,2.677533183644809,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2875,3205,1.621066885958316,3.849767745652082,False
following_lateral_offset,P4,12001,40,4.0,3.0,17.569494045767414,15.747472418700655,0.009527559998648478,8.52944344406354e-19,1000000000.0,34.38500000000001,34.38500000000001,5.7869011569232685,2.677533183644809,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2886,3194,1.621066885958316,3.849767745652082,False
following_lateral_offset,P0,12002,40,4.0,3.0,17.595741267472693,16.092239402264884,0.009121464388213877,5.717460412558214e-20,1000000000.0,34.151666666666685,34.151666666666685,6.0135682234242225,2.930975070297491,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2756,3324,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P1,12002,40,4.0,3.0,17.597295776701042,16.090006711124175,0.009057498384854912,5.565506834808669e-20,1000000000.0,34.15333333333335,34.15333333333335,6.011947364299767,3.021764756508309,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2753,3327,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P2,12002,40,4.0,3.0,17.595741267472693,16.092239402264884,0.009121464388213877,5.717460412558214e-20,1000000000.0,34.151666666666685,34.151666666666685,6.0135682234242225,2.930975070297491,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2756,3324,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P3,12002,40,4.0,3.0,17.595741267472693,16.092239402264884,0.009121464388213877,5.717460412558214e-20,1000000000.0,34.151666666666685,34.151666666666685,6.0135682234242225,2.930975070297491,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2756,3324,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P4,12002,40,4.0,3.0,18.424659434065916,16.137508032910766,0.006437937609999049,2.0669709561104988e-20,1000000000.0,34.12500000000003,34.120253421102746,5.991364413419662,2.941516023419551,inf,0,0,0,0,-1,inf,1,1,0,1,6080,226,0,0,2581,3273,1.6801316419628702,3.8251668060312,False
following_lateral_offset,P0,12003,40,4.0,3.0,17.42234402896464,16.137508032910766,0.009527088295689034,3.230301768240432e-20,1000000000.0,34.05000000000001,34.05000000000001,6.112487218800532,2.5928757068667863,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2837,3243,1.63505044890626,3.9169352334224983,False
following_lateral_offset,P1,12003,40,4.0,3.0,17.946388240344298,16.137508032910766,0.0076719903673911835,2.0800581983496537e-20,1000000000.0,33.89999999999999,33.89698394721853,6.227545996907184,2.6814285824197848,inf,0,0,0,0,-1,inf,1,1,0,1,6080,142,0,0,2683,3255,1.63505044890626,3.9169352334224983,False
following_lateral_offset,P2,12003,40,4.0,3.0,17.943432211977882,16.137508032910766,0.007678800826451256,2.080141570221565e-20,1000000000.0,34.01,34.006985681170626,6.119666169649966,2.626992492483455,inf,0,0,0,0,-1,inf,1,1,0,1,6080,142,0,0,2709,3229,1.63505044890626,3.9169352334224983,False
following_lateral_offset,P3,12003,40,4.0,3.0,17.42234402896464,16.137508032910766,0.009527088295689034,3.230301768240432e-20,1000000000.0,34.05000000000001,34.05000000000001,6.112487218800532,2.5928757068667863,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2837,3243,1.63505044890626,3.9169352334224983,False
following_lateral_offset,P4,12003,40,4.0,3.0,18.269168566978674,16.137508032910766,0.007384240773385911,2.080141570221565e-20,1000000000.0,33.99666666666667,33.985721992269305,6.114031836232527,2.626992492483455,inf,0,0,0,0,-1,inf,1,1,0,1,6080,275,0,0,2599,3206,1.63505044890626,3.9169352334224983,False
following_lateral_offset,P0,12004,40,4.0,3.0,17.55485975089702,15.945318015956866,0.0093067613627885,1.5772261453318422e-19,1000000000.0,34.25666666666668,34.25666666666668,5.911503850779225,2.7057463753927817,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2930,3150,1.6009649607209575,3.727581109761543,False
following_lateral_offset,P1,12004,40,4.0,3.0,17.573848486666062,16.09446896789528,0.00915545262545012,5.632644821200894e-20,1000000000.0,34.15000000000001,34.15000000000001,6.01518910758422,2.7424768906749235,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2878,3202,1.6009649607209575,3.727581109761543,False
following_lateral_offset,P2,12004,40,4.0,3.0,17.555719397789982,15.96469536305467,0.009299306996795313,1.381146840281293e-19,1000000000.0,34.243333333333354,34.243333333333354,5.924458718829162,2.7057463753927817,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2921,3159,1.6009649607209575,3.727581109761543,False
following_lateral_offset,P3,12004,40,4.0,3.0,17.55485975089702,15.945318015956866,0.0093067613627885,1.5772261453318422e-19,1000000000.0,34.25666666666668,34.25666666666668,5.911503850779225,2.7057463753927817,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2930,3150,1.6009649607209575,3.727581109761543,False
following_lateral_offset,P4,12004,40,4.0,3.0,17.569521008713973,16.04469078583066,0.009205899945243078,7.751155483505384e-20,1000000000.0,34.18666666666668,34.18666666666668,5.979535470623473,2.7346991128971445,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2898,3182,1.6009649607209575,3.727581109761543,False
following_lateral_offset,P0,12005,40,4.0,3.0,17.575052001088658,15.846183950430884,0.009464589016830682,3.8819770543025217e-19,1000000000.0,34.322666666666684,34.322666666666684,5.847402310238075,2.516733972354231,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2822,3258,1.6408010684568168,3.7153364667535724,False
following_lateral_offset,P1,12005,40,4.0,3.0,17.59772239805443,16.02155404609296,0.009254968007644132,9.888905709419049e-20,1000000000.0,34.20333333333333,34.20333333333333,5.963333333333333,2.57126155225984,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2777,3303,1.6408010684568168,3.7153364667535724,False
following_lateral_offset,P2,12005,40,4.0,3.0,19.032264154894296,16.137508032910766,0.005156041801202179,2.0668687316995366e-20,1000000000.0,34.250000000000014,34.24319261097285,5.845215538971405,2.516733972354231,inf,0,0,0,0,-1,inf,1,1,0,1,6080,382,0,0,2482,3216,1.6408010684568168,3.7153364667535724,False
following_lateral_offset,P3,12005,40,4.0,3.0,17.575052001088658,15.846183950430884,0.009464589016830682,3.8819770543025217e-19,1000000000.0,34.322666666666684,34.322666666666684,5.847402310238075,2.516733972354231,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2822,3258,1.6408010684568168,3.7153364667535724,False
following_lateral_offset,P4,12005,40,4.0,3.0,17.586508283078427,15.930643607435796,0.009387183282938302,1.999978268385095e-19,1000000000.0,34.26666666666667,34.26666666666667,5.901788806041016,2.510636411378623,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2803,3277,1.6408010684568168,3.7153364667535724,False
following_lateral_offset,P0,12006,40,4.0,3.0,17.569706114611172,16.00986431105335,0.009271990187112278,1.0128112293141516e-19,1000000000.0,34.21166666666668,34.21166666666668,5.955233226144684,2.7490481097726596,inf,0,0,0,0,-1,inf,1,1,0,1,6080,0,0,0,2801,3279,1.6414959151305535,3.7808952782077476,False
