scenario,planner,seed,steps,duration_s,planning_safety_margin_m,mean_snr_db,min_snr_db,mean_outage_probability,mean_ber_model,mean_goodput_bps_model,path_length_m,progress_m,min_target_distance_m,min_realized_ttc_s,min_static_obstacle_clearance_m,static_clearance_violation_steps,static_clearance_violation_indicator,collision_indicator,collision_steps,first_collision_step,first_collision_time_s,no_candidate_steps,first_no_candidate_step,margin_relaxation_steps,margin_relaxation_indicator,first_margin_relaxation_step,zero_candidate_after_static_steps,zero_candidate_after_dynamic_steps,candidate_evaluations,candidate_road_rejections,candidate_speed_rejections,candidate_static_rejections,candidate_dynamic_rejections,candidate_feasible,prediction_ade_m,prediction_fde_m,measured_optical_link
following_lateral_offset,P0,18000,40,4.0,1.5,18.81385460951986,15.550041320852193,0.006275572711474456,3.306783850458833e-18,1000000000.0,35.46666666666669,35.45706761942327,4.668101757068831,1.6596091753696243,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,889,0,0,2203,2988,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P1,18000,40,4.0,1.5,20.707304772746472,16.001791007316,0.0042467020632802974,7.650667914848848e-20,1000000000.0,35.150000000000006,35.13463365252794,4.879846859631885,2.0954753722082162,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1719,0,0,1639,2722,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P2,18000,40,4.0,1.5,18.816332322206428,15.597992930762258,0.006254542229328175,2.2452268204426263e-18,1000000000.0,35.440000000000005,35.43039335349918,4.694043150485295,1.6894097621858792,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,887,0,0,2198,2995,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P3,18000,40,4.0,1.5,18.816332322206428,15.597992930762258,0.006254542229328175,2.2452268204426263e-18,1000000000.0,35.440000000000005,35.43039335349918,4.694043150485295,1.6894097621858792,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,887,0,0,2198,2995,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P4,18000,40,4.0,1.5,18.81385460951986,15.550041320852193,0.006275572711474456,3.306783850458833e-18,1000000000.0,35.46666666666669,35.45706761942327,4.668101757068831,1.6596091753696243,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,889,0,0,2203,2988,1.7187924260751664,3.937371055251462,False
following_lateral_offset,P0,18001,40,4.0,1.5,16.95488573886538,12.638651745984879,0.015985378086953696,1.405366898365589e-10,999999999.8594633,35.41000000000002,35.40866928107829,4.810741982497313,1.865259658437183,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,84,0,0,2695,3301,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P1,18001,40,4.0,1.5,18.36020388835617,16.001791007316,0.006572551077974961,7.612479490423744e-20,1000000000.0,35.30666666666665,35.29934911974319,4.830317995184963,1.8537387637176217,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,392,0,0,2413,3275,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P2,18001,40,4.0,1.5,18.361126741304595,16.001791007316,0.006571506001138118,7.612479490423744e-20,1000000000.0,35.29133333333332,35.28402533163942,4.8453558531200995,1.868690843594151,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,391,0,0,2406,3283,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P3,18001,40,4.0,1.5,18.35962376965278,16.001791007316,0.0065731713301302565,7.612479490423744e-20,1000000000.0,35.32,35.31267415287692,4.8172431112299865,1.8308494465962764,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,393,0,0,2414,3273,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P4,18001,40,4.0,1.5,18.359464729395523,16.001791007316,0.006573331150349614,7.612479490423744e-20,1000000000.0,35.32666666666666,35.31933666944377,4.810706201283633,1.7960191489607715,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,393,0,0,2417,3270,1.7950080648050257,3.9719190337957833,False
following_lateral_offset,P0,18002,40,4.0,1.5,10.079449361333298,-7.421998447741181,0.3551681542857573,0.07165862120104774,928341378.7989523,35.57666666666666,35.56271676612833,4.997019152317252,2.9629124567083474,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1580,0,0,1738,2762,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P1,18002,40,4.0,1.5,10.209892910657691,-6.813520133786199,0.35345959749192757,0.06776012113516838,932239878.8648316,35.529999999999994,35.51606994557501,5.037474685633741,2.9629124567083474,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1574,0,0,1730,2776,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P2,18002,40,4.0,1.5,10.21509373386014,-6.703813550807077,0.3534567422123206,0.06764027633259102,932359723.6674092,35.52,35.50607019317344,5.04640968348963,2.9629124567083474,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1575,0,0,1728,2777,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P3,18002,40,4.0,1.5,10.082209890754163,-7.34649325999311,0.3551673303528136,0.07160598417495374,928394015.8250462,35.56999999999999,35.55605025748308,5.002960942052012,2.9629124567083474,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1580,0,0,1737,2763,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P4,18002,40,4.0,1.5,20.65052219861575,16.001791007316,0.004231348178804469,7.636432680995072e-20,1000000000.0,34.97666666666668,34.961378313344774,5.05299489645711,2.271401596879487,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1710,0,0,1651,2719,1.5633013085080756,3.657517112430628,False
following_lateral_offset,P0,18003,40,4.0,1.5,17.140256495392936,12.985174742824622,0.014552738604672464,3.171689879491128e-11,999999999.968283,35.45666666666668,35.45666666666668,4.754143222261786,1.920561239798974,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2655,3425,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P1,18003,40,4.0,1.5,17.176419293589227,13.160967755586334,0.013817255330608494,1.3465532316936931e-11,999999999.9865345,35.410000000000004,35.410000000000004,4.798760256566269,1.968685725716573,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2624,3456,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P2,18003,40,4.0,1.5,17.14311352767492,13.036075313266918,0.014468529156743104,2.5231889600838472e-11,999999999.974768,35.44333333333334,35.44333333333334,4.766886941297332,1.956059128081767,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2654,3426,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P3,18003,40,4.0,1.5,17.140256495392936,12.985174742824622,0.014552738604672464,3.171689879491128e-11,999999999.968283,35.45666666666668,35.45666666666668,4.754143222261786,1.920561239798974,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,0,0,0,2655,3425,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P4,18003,40,4.0,1.5,17.408195410277376,14.488700295320323,0.010723862010952415,8.040242304814975e-15,999999999.999992,35.45666666666668,35.45558817414215,4.738831687879187,1.920561239798974,inf,0,0,0,0,-1,inf,0,-1,1,1,1,0,0,6080,47,0,0,2610,3423,1.6394513936587685,3.82054074762055,False
following_lateral_offset,P0,18004,40,4.0,1.5,9.690206955797539,-10.272000983169868,0.3632234248312585,0.0800323270986812,919967672.9013188,35.83666666666668,35.82300249670795,4.757960732503004,2.8281610879583403,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1573,0,0,1769,2738,1.6302262383253179,3.749241349543735,False
following_lateral_offset,P1,18004,40,4.0,1.5,9.690206955797539,-10.272000983169868,0.3632234248312585,0.0800323270986812,919967672.9013188,35.83666666666668,35.82300249670795,4.757960732503004,2.8281610879583403,inf,0,0,0,0,-1,inf,0,-1,0,0,-1,0,0,6080,1573,0,0,1769,2738,1.6302262383253179,3.749241349543735,False
